sku_id,category,week,price,units_sold
890684001,T-shirt,4,17.01,86
890684001,T-shirt,5,17.7,81
890684001,T-shirt,6,16.38,92
890684001,T-shirt,7,16.16,94
890684001,T-shirt,8,19.28,70
890684001,T-shirt,9,18.95,72
892823002,T-shirt,1,19.86,79
892823002,T-shirt,2,20.04,78
892823002,T-shirt,3,16.67,105
892823002,T-shirt,4,20.95,73
892823002,T-shirt,5,16.81,104
892823002,T-shirt,6,19.68,81
892823002,T-shirt,7,18.84,86
892823002,T-shirt,8,18.58,88
892823002,T-shirt,9,20.5,75
249136019,Trousers,1,39.58,50
249136019,Trousers,2,37.91,53
249136019,Trousers,3,41.11,48
249136019,Trousers,4,34.88,58
249136019,Trousers,5,32.1,63
249136019,Trousers,6,37.05,54
249136019,Trousers,7,34.2,59
326885022,Trousers,1,39.67,99
326885022,Trousers,2,37.33,106
326885022,Trousers,3,34.78,115
326885022,Trousers,4,36.11,110
326885022,Trousers,5,32.85,122
326885022,Trousers,6,33.44,120
326885022,Trousers,7,41.98,93
326885022,Trousers,8,41.16,95
326885022,Trousers,9,38.17,104
326885022,Trousers,10,38.28,103
364297029,Trousers,1,32.12,50
364297029,Trousers,2,39.04,41
364297029,Trousers,3,37.2,43
364297029,Trousers,4,36.94,43
364297029,Trousers,5,39.44,40
364297029,Trousers,6,32.43,50
364297029,Trousers,7,36.1,44
364297029,Trousers,8,41.4,38
364297029,Trousers,9,32.13,50
399087054,Trousers,1,35.34,105
399087054,Trousers,2,34.53,108
399087054,Trousers,3,41.66,87
399087054,Trousers,4,39.07,94
399087054,Trousers,5,38.12,96
399087054,Trousers,6,34.84,107
399087054,Trousers,7,41.2,89
399087054,Trousers,8,37.28,99
399087054,Trousers,9,34.69,107
399223025,Trousers,1,37.19,55
399223025,Trousers,2,36.34,56
399223025,Trousers,3,40.67,50
399223025,Trousers,4,32.62,63
399223025,Trousers,5,36.46,56
399223025,Trousers,6,37.75,54
399223025,Trousers,7,34.77,59
399223025,Trousers,8,34.59,59
399223025,Trousers,9,33.61,61
399223025,Trousers,10,39.05,52
403844007,Trousers,1,41.02,47
403844007,Trousers,2,41.3,47
403844007,Trousers,3,33.12,60
403844007,Trousers,4,39.07,50
403844007,Trousers,5,34.62,57
403844007,Trousers,6,39.14,50
403844007,Trousers,7,34.55,57
411758014,Trousers,1,40.43,38
411758014,Trousers,2,33.05,48
411758014,Trousers,3,36.87,42
411758014,Trousers,4,32.0,49
411758014,Trousers,5,37.91,41
411758014,Trousers,6,34.58,45
411758014,Trousers,7,35.71,44
411758014,Trousers,8,35.2,44
416511021,Trousers,1,38.66,41
416511021,Trousers,2,38.73,41
416511021,Trousers,3,35.95,44
416511021,Trousers,4,36.48,44
416511021,Trousers,5,35.19,46
416511021,Trousers,6,41.53,38
416511021,Trousers,7,33.31,48
416511021,Trousers,8,34.53,47
448509017,Trousers,1,33.01,82
448509017,Trousers,2,38.65,69
448509017,Trousers,3,36.68,73
448509017,Trousers,4,35.64,76
448509017,Trousers,5,36.73,73
448509017,Trousers,6,33.6,81
448509017,Trousers,7,40.9,65
449897040,Trousers,1,35.3,87
449897040,Trousers,2,32.7,94
449897040,Trousers,3,32.46,95
449897040,Trousers,4,37.33,81
449897040,Trousers,5,40.58,74
449897040,Trousers,6,39.85,76
449897040,Trousers,7,37.35,81
449897040,Trousers,8,38.39,79
478818001,Trousers,1,34.62,53
478818001,Trousers,2,39.83,46
478818001,Trousers,3,40.93,44
478818001,Trousers,4,37.97,48
478818001,Trousers,5,32.18,58
478818001,Trousers,6,35.27,52
478818001,Trousers,7,41.39,44
491913001,Trousers,1,40.53,47
491913001,Trousers,2,41.19,46
491913001,Trousers,3,32.18,60
491913001,Trousers,4,38.4,50
491913001,Trousers,5,32.94,59
491913001,Trousers,6,38.46,50
498738015,Trousers,1,39.02,30
498738015,Trousers,2,33.61,36
498738015,Trousers,3,38.46,31
498738015,Trousers,4,40.88,29
498738015,Trousers,5,41.77,28
498738015,Trousers,6,40.93,29
498738015,Trousers,7,33.36,36
498738015,Trousers,8,41.53,28
498738015,Trousers,9,35.23,34
501117005,Trousers,1,39.09,78
501117005,Trousers,2,34.98,89
501117005,Trousers,3,36.46,85
501117005,Trousers,4,33.48,93
501117005,Trousers,5,39.14,78
501117005,Trousers,6,33.75,92
501117005,Trousers,7,37.86,81
520628004,Trousers,1,38.17,51
520628004,Trousers,2,35.76,55
520628004,Trousers,3,37.83,52
520628004,Trousers,4,35.6,55
520628004,Trousers,5,37.73,52
520628004,Trousers,6,32.03,62
520628004,Trousers,7,37.93,51
525500033,Trousers,1,39.26,64
525500033,Trousers,2,33.83,75
525500033,Trousers,3,37.87,66
525500033,Trousers,4,32.87,78
525500033,Trousers,5,34.68,73
525500033,Trousers,6,40.34,62
525500033,Trousers,7,33.46,76
525500033,Trousers,8,38.65,65
534357002,Trousers,1,39.62,73
534357002,Trousers,2,40.4,72
534357002,Trousers,3,34.36,86
534357002,Trousers,4,39.0,75
534357002,Trousers,5,36.49,80
534357002,Trousers,6,41.88,69
534357002,Trousers,7,39.02,74
534357002,Trousers,8,33.02,90
534357002,Trousers,9,35.03,84
540241002,Trousers,1,36.68,52
540241002,Trousers,2,39.53,48
540241002,Trousers,3,37.41,51
540241002,Trousers,4,33.06,59
540241002,Trousers,5,36.36,53
540241002,Trousers,6,35.78,54
540241002,Trousers,7,41.26,46
540241002,Trousers,8,40.36,47
540241002,Trousers,9,35.16,55
540241002,Trousers,10,38.09,50
540334015,Trousers,1,38.7,66
540334015,Trousers,2,35.62,72
540334015,Trousers,3,36.94,69
540334015,Trousers,4,35.66,72
540334015,Trousers,5,34.71,74
540334015,Trousers,6,41.69,61
540334015,Trousers,7,32.09,81
543133003,Trousers,1,39.02,73
543133003,Trousers,2,41.68,68
543133003,Trousers,3,37.71,76
543133003,Trousers,4,32.08,91
543133003,Trousers,5,32.11,91
543133003,Trousers,6,39.69,72
543133003,Trousers,7,32.45,90
543133003,Trousers,8,38.82,74
546389002,Trousers,1,36.59,71
546389002,Trousers,2,38.27,68
546389002,Trousers,3,33.12,79
546389002,Trousers,4,39.14,66
546389002,Trousers,5,39.26,66
546389002,Trousers,6,41.88,61
546389002,Trousers,7,39.78,65
547780004,Trousers,1,36.06,78
547780004,Trousers,2,41.07,67
547780004,Trousers,3,32.35,88
547780004,Trousers,4,34.83,81
547780004,Trousers,5,32.95,86
547780004,Trousers,6,35.83,78
547780004,Trousers,7,39.4,71
547780004,Trousers,8,36.01,78
547780004,Trousers,9,37.58,74
549253007,Trousers,1,40.38,65
549253007,Trousers,2,35.46,75
549253007,Trousers,3,37.2,71
549253007,Trousers,4,33.51,80
549253007,Trousers,5,37.91,69
549253007,Trousers,6,36.69,72
549253007,Trousers,7,40.78,64
550888009,Trousers,1,40.33,62
550888009,Trousers,2,33.44,76
550888009,Trousers,3,33.5,76
550888009,Trousers,4,34.79,73
550888009,Trousers,5,37.82,66
550888009,Trousers,6,39.11,64
550888009,Trousers,7,41.89,59
550888009,Trousers,8,32.4,79
552541001,Trousers,1,41.64,45
552541001,Trousers,2,38.49,50
552541001,Trousers,3,37.51,51
552541001,Trousers,4,36.92,52
552541001,Trousers,5,33.39,58
552541001,Trousers,6,39.49,48
552541001,Trousers,7,41.11,46
552541001,Trousers,8,35.72,54
552541001,Trousers,9,33.15,59
554541003,Trousers,1,39.55,66
554541003,Trousers,2,34.31,78
554541003,Trousers,3,32.81,82
554541003,Trousers,4,34.66,77
554541003,Trousers,5,35.96,74
554541003,Trousers,6,32.55,82
554541003,Trousers,7,36.09,73
555099002,Trousers,1,41.67,69
555099002,Trousers,2,39.37,74
555099002,Trousers,3,41.38,70
555099002,Trousers,4,39.31,74
555099002,Trousers,5,40.47,72
555099002,Trousers,6,32.31,92
555099002,Trousers,7,40.63,71
558514012,Trousers,1,32.88,95
558514012,Trousers,2,38.81,79
558514012,Trousers,3,35.7,87
558514012,Trousers,4,32.54,96
558514012,Trousers,5,41.55,73
558514012,Trousers,6,36.47,85
558514012,Trousers,7,32.16,97
562245098,Trousers,1,37.47,53
562245098,Trousers,2,33.23,61
562245098,Trousers,3,33.34,61
562245098,Trousers,4,40.11,49
562245098,Trousers,5,39.52,50
562245098,Trousers,6,34.0,59
562245098,Trousers,7,36.92,54
562256004,Trousers,1,32.87,73
562256004,Trousers,2,38.99,60
562256004,Trousers,3,37.31,63
562256004,Trousers,4,40.74,57
562256004,Trousers,5,33.12,72
562256004,Trousers,6,41.98,55
564541001,Trousers,1,36.86,41
564541001,Trousers,2,34.55,44
564541001,Trousers,3,40.37,37
564541001,Trousers,4,33.15,46
564541001,Trousers,5,39.15,38
564541001,Trousers,6,32.72,47
564999001,Trousers,1,33.43,42
564999001,Trousers,2,40.0,34
564999001,Trousers,3,34.43,41
564999001,Trousers,4,36.57,38
564999001,Trousers,5,37.02,38
564999001,Trousers,6,41.62,33
568597018,Trousers,1,39.28,98
568597018,Trousers,2,41.67,92
568597018,Trousers,3,33.88,116
568597018,Trousers,4,40.66,95
568597018,Trousers,5,34.04,115
568597018,Trousers,6,32.52,121
569978016,Trousers,1,38.16,74
569978016,Trousers,2,40.96,69
569978016,Trousers,3,33.98,84
569978016,Trousers,4,34.11,84
569978016,Trousers,5,39.44,72
569978016,Trousers,6,38.37,74
569978016,Trousers,7,40.85,69
573097001,Trousers,1,32.19,50
573097001,Trousers,2,37.8,42
573097001,Trousers,3,34.7,46
573097001,Trousers,4,37.53,42
573097001,Trousers,5,35.29,45
573097001,Trousers,6,39.19,40
573097001,Trousers,7,38.34,41
573097001,Trousers,8,39.18,40
573097001,Trousers,9,39.09,41
573716005,Trousers,1,36.86,79
573716005,Trousers,2,36.48,80
573716005,Trousers,3,34.66,85
573716005,Trousers,4,38.14,76
573716005,Trousers,5,40.11,72
573716005,Trousers,6,41.66,69
573716005,Trousers,7,33.42,88
573716005,Trousers,8,32.26,92
573716005,Trousers,9,41.77,69
573716005,Trousers,10,36.16,81
573716072,Trousers,1,35.37,96
573716072,Trousers,2,40.75,82
573716072,Trousers,3,39.21,85
573716072,Trousers,4,35.58,95
573716072,Trousers,5,35.84,94
573716072,Trousers,6,33.33,102
573716072,Trousers,7,36.69,92
573716072,Trousers,8,41.32,81
573716072,Trousers,9,38.37,87
575522005,Trousers,1,35.84,34
575522005,Trousers,2,34.86,36
575522005,Trousers,3,32.62,38
575522005,Trousers,4,34.39,36
575522005,Trousers,5,39.57,31
575522005,Trousers,6,36.21,34
575522005,Trousers,7,38.42,32
575522005,Trousers,8,40.45,30
575524001,Trousers,1,35.58,37
575524001,Trousers,2,39.26,33
575524001,Trousers,3,35.86,37
575524001,Trousers,4,37.77,35
575524001,Trousers,5,38.3,34
575524001,Trousers,6,34.31,39
575524001,Trousers,7,34.98,38
575524001,Trousers,8,34.59,38
575524001,Trousers,9,36.36,36
575524001,Trousers,10,32.48,41
577686001,Trousers,1,37.42,69
577686001,Trousers,2,35.52,74
577686001,Trousers,3,40.12,64
577686001,Trousers,4,32.98,80
577686001,Trousers,5,38.12,68
577686001,Trousers,6,33.47,79
577686001,Trousers,7,40.59,63
577686001,Trousers,8,39.66,65
577686001,Trousers,9,40.99,63
577686001,Trousers,10,41.66,62
578553004,Trousers,1,37.58,57
578553004,Trousers,2,34.55,63
578553004,Trousers,3,40.74,52
578553004,Trousers,4,33.42,65
578553004,Trousers,5,36.63,59
578553004,Trousers,6,39.23,55
578590002,Trousers,1,32.33,96
578590002,Trousers,2,33.24,93
578590002,Trousers,3,34.01,90
578590002,Trousers,4,36.09,85
578590002,Trousers,5,39.41,77
578590002,Trousers,6,32.24,96
581113003,Trousers,1,38.38,87
581113003,Trousers,2,40.4,83
581113003,Trousers,3,39.8,84
581113003,Trousers,4,35.26,96
581113003,Trousers,5,32.43,105
581113003,Trousers,6,32.53,105
581113003,Trousers,7,39.97,84
583534004,Trousers,1,33.99,51
583534004,Trousers,2,40.57,42
583534004,Trousers,3,36.46,47
583534004,Trousers,4,35.64,48
583534004,Trousers,5,39.16,44
583534004,Trousers,6,35.3,49
583534004,Trousers,7,40.89,41
583534004,Trousers,8,40.75,42
583534004,Trousers,9,32.32,54
586518006,Trousers,1,32.44,83
586518006,Trousers,2,33.14,81
586518006,Trousers,3,35.73,74
586518006,Trousers,4,34.74,77
586518006,Trousers,5,34.13,78
586518006,Trousers,6,35.26,75
586518006,Trousers,7,33.08,81
586775002,Trousers,1,35.06,53
586775002,Trousers,2,32.55,57
586775002,Trousers,3,40.77,45
586775002,Trousers,4,32.17,58
586775002,Trousers,5,32.63,57
586775002,Trousers,6,33.43,56
586775002,Trousers,7,39.46,46
586775002,Trousers,8,32.68,57
586775002,Trousers,9,36.95,50
586775002,Trousers,10,33.37,56
589256006,Trousers,1,35.63,65
589256006,Trousers,2,35.26,66
589256006,Trousers,3,34.81,67
589256006,Trousers,4,32.82,72
589256006,Trousers,5,33.03,71
589256006,Trousers,6,39.3,59
589256006,Trousers,7,37.55,62
589256006,Trousers,8,33.28,70
589256006,Trousers,9,36.02,65
590227001,Trousers,1,39.89,53
590227001,Trousers,2,38.65,55
590227001,Trousers,3,33.5,64
590227001,Trousers,4,37.65,56
590227001,Trousers,5,34.62,62
590227001,Trousers,6,39.21,54
590227001,Trousers,7,35.49,60
591677005,Trousers,1,39.13,85
591677005,Trousers,2,38.53,86
591677005,Trousers,3,38.33,86
591677005,Trousers,4,39.81,83
591677005,Trousers,5,32.78,103
591677005,Trousers,6,38.5,86
591677005,Trousers,7,33.82,99
591677005,Trousers,8,33.95,99
591677005,Trousers,9,39.73,83
593316001,Trousers,1,36.44,83
593316001,Trousers,2,41.98,71
593316001,Trousers,3,41.68,71
593316001,Trousers,4,37.09,81
593316001,Trousers,5,36.15,83
593316001,Trousers,6,32.2,95
593316001,Trousers,7,35.34,85
593316001,Trousers,8,39.27,76
593316001,Trousers,9,39.66,75
594177004,Trousers,1,41.14,75
594177004,Trousers,2,40.5,76
594177004,Trousers,3,39.69,78
594177004,Trousers,4,38.81,80
594177004,Trousers,5,39.33,79
594177004,Trousers,6,38.37,81
594177004,Trousers,7,37.67,83
599218001,Trousers,1,36.01,80
599218001,Trousers,2,41.31,69
599218001,Trousers,3,40.65,70
599218001,Trousers,4,36.28,80
599218001,Trousers,5,36.68,79
599218001,Trousers,6,40.67,70
599218001,Trousers,7,37.55,77
608338002,Trousers,1,41.04,55
608338002,Trousers,2,38.89,58
608338002,Trousers,3,32.94,70
608338002,Trousers,4,41.09,55
608338002,Trousers,5,34.61,66
608338002,Trousers,6,32.77,70
608338002,Trousers,7,35.48,65
608338002,Trousers,8,33.61,69
608338002,Trousers,9,39.05,58
608338002,Trousers,10,35.24,65
611134001,Trousers,1,39.67,52
611134001,Trousers,2,39.19,53
611134001,Trousers,3,36.73,57
611134001,Trousers,4,33.04,64
611134001,Trousers,5,33.73,62
611134001,Trousers,6,40.53,51
611134001,Trousers,7,41.11,50
611134001,Trousers,8,36.44,57
611134001,Trousers,9,39.13,53
611644001,Trousers,1,34.39,36
611644001,Trousers,2,36.39,34
611644001,Trousers,3,34.7,36
611644001,Trousers,4,35.07,35
611644001,Trousers,5,34.61,36
611644001,Trousers,6,38.26,32
611644001,Trousers,7,40.41,30
615280005,Trousers,1,34.93,85
615280005,Trousers,2,41.92,70
615280005,Trousers,3,36.37,82
615280005,Trousers,4,33.5,89
615280005,Trousers,5,34.27,87
615280005,Trousers,6,34.13,88
615280005,Trousers,7,33.62,89
615280005,Trousers,8,39.95,74
615280005,Trousers,9,33.42,90
615280005,Trousers,10,36.84,80
615970002,Trousers,1,36.8,73
615970002,Trousers,2,39.62,67
615970002,Trousers,3,36.78,73
615970002,Trousers,4,40.55,65
615970002,Trousers,5,39.05,68
615970002,Trousers,6,37.1,72
615970002,Trousers,7,41.42,64
617289002,Trousers,1,33.74,119
617289002,Trousers,2,32.62,123
617289002,Trousers,3,37.38,106
617289002,Trousers,4,39.57,100
617289002,Trousers,5,38.58,102
617289002,Trousers,6,35.7,112
617289002,Trousers,7,41.13,95
617289002,Trousers,8,35.52,112
617289002,Trousers,9,35.93,111
622879003,Trousers,1,34.69,71
622879003,Trousers,2,37.22,66
622879003,Trousers,3,35.63,69
622879003,Trousers,4,35.44,69
622879003,Trousers,5,39.35,62
622879003,Trousers,6,41.87,57
622879003,Trousers,7,36.7,67
623282003,Trousers,1,36.84,62
623282003,Trousers,2,35.28,65
623282003,Trousers,3,32.25,72
623282003,Trousers,4,37.43,61
623282003,Trousers,5,38.45,59
623282003,Trousers,6,41.56,54
623282005,Trousers,1,35.61,43
623282005,Trousers,2,33.61,46
623282005,Trousers,3,39.32,38
623282005,Trousers,4,32.05,48
623282005,Trousers,5,41.27,36
623282005,Trousers,6,34.4,44
623282005,Trousers,7,33.25,46
623282005,Trousers,8,37.61,40
623397005,Trousers,1,38.56,99
623397005,Trousers,2,38.8,99
623397005,Trousers,3,38.12,101
623397005,Trousers,4,37.12,104
623397005,Trousers,5,40.04,95
623397005,Trousers,6,32.87,119
623397005,Trousers,7,39.09,98
623397005,Trousers,8,33.83,115
623397005,Trousers,9,39.95,96
624692004,Trousers,1,39.57,41
624692004,Trousers,2,38.63,42
624692004,Trousers,3,34.32,48
624692004,Trousers,4,36.06,45
624692004,Trousers,5,37.56,43
624692004,Trousers,6,41.59,39
624692004,Trousers,7,33.79,49
624692004,Trousers,8,38.01,43
624692004,Trousers,9,36.03,45
631774003,Trousers,1,34.42,108
631774003,Trousers,2,41.59,88
631774003,Trousers,3,37.75,98
631774003,Trousers,4,41.42,88
631774003,Trousers,5,38.53,95
631774003,Trousers,6,32.4,115
631774003,Trousers,7,39.14,94
631774003,Trousers,8,36.12,102
633785014,Trousers,1,36.94,48
633785014,Trousers,2,40.61,43
633785014,Trousers,3,40.5,43
633785014,Trousers,4,40.48,43
633785014,Trousers,5,41.3,42
633785014,Trousers,6,40.85,42
633785014,Trousers,7,35.85,49
635554001,Trousers,1,34.86,77
635554001,Trousers,2,39.11,68
635554001,Trousers,3,39.98,67
635554001,Trousers,4,41.35,64
635554001,Trousers,5,35.2,77
635554001,Trousers,6,32.03,85
635554001,Trousers,7,33.81,80
636586003,Trousers,1,33.7,39
636586003,Trousers,2,41.21,31
636586003,Trousers,3,35.76,37
636586003,Trousers,4,38.25,34
636586003,Trousers,5,40.9,32
636586003,Trousers,6,33.71,39
636586003,Trousers,7,33.58,39
639208003,Trousers,1,36.88,50
639208003,Trousers,2,33.99,55
639208003,Trousers,3,33.77,55
639208003,Trousers,4,35.12,53
639208003,Trousers,5,36.29,51
639208003,Trousers,6,35.64,52
639208003,Trousers,7,37.86,48
639208003,Trousers,8,39.18,47
639208003,Trousers,9,39.5,46
640662007,Trousers,1,37.95,82
640662007,Trousers,2,38.36,81
640662007,Trousers,3,39.07,80
640662007,Trousers,4,35.69,88
640662007,Trousers,5,34.55,91
640662007,Trousers,6,38.22,81
640662007,Trousers,7,41.65,74
640662007,Trousers,8,36.31,86
640662007,Trousers,9,32.64,97
643974005,Trousers,1,33.14,57
643974005,Trousers,2,37.69,50
643974005,Trousers,3,37.62,50
643974005,Trousers,4,35.37,53
643974005,Trousers,5,35.35,53
643974005,Trousers,6,32.95,58
645611001,Trousers,1,37.0,59
645611001,Trousers,2,33.39,67
645611001,Trousers,3,41.49,52
645611001,Trousers,4,32.34,69
645611001,Trousers,5,41.47,52
645611001,Trousers,6,32.75,68
645611001,Trousers,7,36.04,61
656719009,Trousers,1,37.88,90
656719009,Trousers,2,37.97,89
656719009,Trousers,3,33.94,101
656719009,Trousers,4,41.82,80
656719009,Trousers,5,34.55,99
656719009,Trousers,6,40.73,83
657654002,Trousers,1,37.85,42
657654002,Trousers,2,35.52,45
657654002,Trousers,3,34.45,47
657654002,Trousers,4,40.63,39
657654002,Trousers,5,35.13,46
657654002,Trousers,6,39.29,40
657654002,Trousers,7,38.37,41
657654002,Trousers,8,32.84,49
657661002,Trousers,1,41.49,88
657661002,Trousers,2,40.49,90
657661002,Trousers,3,36.59,101
657661002,Trousers,4,38.21,96
657661002,Trousers,5,33.91,110
657661002,Trousers,6,35.67,104
657661002,Trousers,7,35.78,103
657661002,Trousers,8,34.44,108
657661002,Trousers,9,36.84,100
657661002,Trousers,10,36.05,103
663557002,Trousers,1,38.38,60
663557002,Trousers,2,32.96,71
663557002,Trousers,3,41.1,56
663557002,Trousers,4,34.96,67
663557002,Trousers,5,34.1,69
663557002,Trousers,6,36.51,64
663557002,Trousers,7,37.36,62
664020001,Trousers,1,36.48,105
664020001,Trousers,2,39.97,95
664020001,Trousers,3,35.95,106
664020001,Trousers,4,41.49,91
664020001,Trousers,5,34.54,111
664020001,Trousers,6,37.32,102
664020001,Trousers,7,36.3,105
664020001,Trousers,8,33.4,115
665098001,Trousers,1,38.93,60
665098001,Trousers,2,40.19,58
665098001,Trousers,3,37.72,62
665098001,Trousers,4,39.56,59
665098001,Trousers,5,33.4,71
665098001,Trousers,6,39.36,60
665098001,Trousers,7,39.48,59
666606001,Trousers,1,39.13,86
666606001,Trousers,2,39.8,84
666606001,Trousers,3,34.7,98
666606001,Trousers,4,38.29,88
666606001,Trousers,5,38.92,86
666606001,Trousers,6,38.88,86
666606001,Trousers,7,34.2,99
666606001,Trousers,8,39.89,84
669700001,Trousers,1,34.34,100
669700001,Trousers,2,39.22,86
669700001,Trousers,3,37.33,91
669700001,Trousers,4,32.15,108
669700001,Trousers,5,36.86,92
669700001,Trousers,6,36.11,95
669700001,Trousers,7,39.12,87
669700001,Trousers,8,34.93,98
674648001,Trousers,1,35.8,42
674648001,Trousers,2,39.29,38
674648001,Trousers,3,33.92,45
674648001,Trousers,4,32.41,47
674648001,Trousers,5,33.41,46
674648001,Trousers,6,39.29,38
674648001,Trousers,7,39.16,38
679948012,Trousers,1,39.96,34
679948012,Trousers,2,32.42,42
679948012,Trousers,3,41.04,33
679948012,Trousers,4,40.94,33
679948012,Trousers,5,33.06,41
679948012,Trousers,6,35.88,38
679948012,Trousers,7,39.92,34
681718001,Trousers,1,39.52,96
681718001,Trousers,2,38.39,99
681718001,Trousers,3,39.44,96
681718001,Trousers,4,32.34,119
681718001,Trousers,5,37.86,100
681718001,Trousers,6,33.07,117
684325001,Trousers,1,38.43,41
684325001,Trousers,2,34.94,46
684325001,Trousers,3,36.17,44
684325001,Trousers,4,34.49,47
684325001,Trousers,5,37.89,42
684325001,Trousers,6,35.44,45
684325001,Trousers,7,33.38,48
685647001,Trousers,1,35.47,92
685647001,Trousers,2,38.84,83
685647001,Trousers,3,41.71,77
685647001,Trousers,4,38.02,85
685647001,Trousers,5,32.36,102
685647001,Trousers,6,36.67,89
685815004,Trousers,1,33.47,54
685815004,Trousers,2,41.58,43
685815004,Trousers,3,40.25,44
685815004,Trousers,4,37.83,47
685815004,Trousers,5,32.53,56
685815004,Trousers,6,41.18,43
685815004,Trousers,7,39.34,45
685815004,Trousers,8,32.81,55
685815004,Trousers,9,37.86,47
688930002,Trousers,1,36.27,104
688930002,Trousers,2,32.83,116
688930002,Trousers,3,36.69,103
688930002,Trousers,4,38.9,96
688930002,Trousers,5,35.31,107
688930002,Trousers,6,38.03,99
688930002,Trousers,7,34.34,111
688930002,Trousers,8,33.18,115
688930002,Trousers,9,40.92,91
688933007,Trousers,1,32.45,120
688933007,Trousers,2,39.05,98
688933007,Trousers,3,39.19,98
688933007,Trousers,4,36.12,107
688933007,Trousers,5,39.81,96
688933007,Trousers,6,37.2,103
688933007,Trousers,7,32.33,121
688933007,Trousers,8,32.05,122
689011012,Trousers,1,37.89,75
689011012,Trousers,2,40.25,70
689011012,Trousers,3,35.24,81
689011012,Trousers,4,36.52,78
689011012,Trousers,5,33.99,84
689011012,Trousers,6,38.05,74
689011012,Trousers,7,37.75,75
689011012,Trousers,8,37.83,75
689011021,Trousers,1,39.61,53
689011021,Trousers,2,33.12,65
689011021,Trousers,3,40.91,51
689011021,Trousers,4,37.09,57
689011021,Trousers,5,41.9,50
689011021,Trousers,6,36.84,58
689011021,Trousers,7,34.36,62
689011021,Trousers,8,33.65,64
690108004,Trousers,1,38.68,60
690108004,Trousers,2,38.92,59
690108004,Trousers,3,32.74,72
690108004,Trousers,4,38.69,60
690108004,Trousers,5,36.12,64
690108004,Trousers,6,38.12,61
690108004,Trousers,7,34.34,68
690108004,Trousers,8,34.54,68
690108004,Trousers,9,33.94,69
690108004,Trousers,10,37.41,62
691579001,Trousers,1,39.99,42
691579001,Trousers,2,39.99,42
691579001,Trousers,3,37.77,44
691579001,Trousers,4,32.62,52
691579001,Trousers,5,37.86,44
691579001,Trousers,6,40.24,41
691579001,Trousers,7,32.2,53
692398001,Trousers,1,36.25,67
692398001,Trousers,2,34.82,71
692398001,Trousers,3,33.99,72
692398001,Trousers,4,38.26,64
692398001,Trousers,5,32.17,77
692398001,Trousers,6,33.21,74
692398001,Trousers,7,39.82,61
692398001,Trousers,8,39.99,61
692398001,Trousers,9,38.92,62
692842004,Trousers,1,37.85,37
692842004,Trousers,2,38.5,36
692842004,Trousers,3,35.27,40
692842004,Trousers,4,36.8,38
692842004,Trousers,5,36.8,38
692842004,Trousers,6,38.19,36
694499001,Trousers,1,34.2,98
694499001,Trousers,2,40.88,81
694499001,Trousers,3,39.52,84
694499001,Trousers,4,41.76,79
694499001,Trousers,5,34.4,97
694499001,Trousers,6,36.01,93
694515001,Trousers,1,36.96,83
694515001,Trousers,2,36.71,84
694515001,Trousers,3,37.99,81
694515001,Trousers,4,40.32,76
694515001,Trousers,5,41.26,74
694515001,Trousers,6,40.85,75
695182004,Trousers,1,33.88,74
695182004,Trousers,2,40.69,60
695182004,Trousers,3,33.33,75
695182004,Trousers,4,39.61,62
695182004,Trousers,5,40.03,61
695182004,Trousers,6,33.65,74
695182004,Trousers,7,38.21,65
695182004,Trousers,8,40.74,60
695182004,Trousers,9,34.03,74
695973001,Trousers,1,32.65,91
695973001,Trousers,2,40.78,71
695973001,Trousers,3,32.71,91
695973001,Trousers,4,39.6,73
695973001,Trousers,5,38.1,76
695973001,Trousers,6,38.62,75
695973001,Trousers,7,35.53,83
695973001,Trousers,8,32.28,92
695973001,Trousers,9,37.41,78
695973001,Trousers,10,36.28,81
696209005,Trousers,1,40.76,57
696209005,Trousers,2,35.01,68
696209005,Trousers,3,40.66,57
696209005,Trousers,4,36.79,64
696209005,Trousers,5,36.86,64
696209005,Trousers,6,37.34,63
697495002,Trousers,1,32.31,97
697495002,Trousers,2,33.49,93
697495002,Trousers,3,34.29,91
697495002,Trousers,4,32.44,96
697495002,Trousers,5,35.19,88
697495002,Trousers,6,35.04,89
697495002,Trousers,7,39.83,77
700124001,Trousers,1,37.73,103
700124001,Trousers,2,39.84,97
700124001,Trousers,3,39.85,97
700124001,Trousers,4,40.0,96
700124001,Trousers,5,38.91,99
700124001,Trousers,6,38.19,102
700124001,Trousers,7,37.63,103
700124001,Trousers,8,39.43,98
700124001,Trousers,9,40.31,96
700124001,Trousers,10,37.0,105
700935001,Trousers,1,39.24,47
700935001,Trousers,2,38.05,49
700935001,Trousers,3,32.07,59
700935001,Trousers,4,37.06,51
700935001,Trousers,5,32.79,58
700935001,Trousers,6,36.92,51
700935001,Trousers,7,34.95,54
701203001,Trousers,1,34.56,103
701203001,Trousers,2,41.23,85
701203001,Trousers,3,35.6,100
701203001,Trousers,4,41.41,84
701203001,Trousers,5,40.44,86
701203001,Trousers,6,36.03,98
701203001,Trousers,7,39.49,89
701203001,Trousers,8,39.06,90
706016035,Trousers,1,40.23,63
706016035,Trousers,2,35.78,72
706016035,Trousers,3,34.23,75
706016035,Trousers,4,36.56,70
706016035,Trousers,5,39.0,65
706016035,Trousers,6,38.48,66
706016035,Trousers,7,34.16,76
706016035,Trousers,8,39.3,65
